tau_i,T_i,sim_i,subj_id,loc_id,exec_t,SS_start_diff,SS_end_diff,manSS_tau_i,manSS_T_i
13729,102,0.819302770993375,id82b9735c,left_ankle,0.856471061706543,1,0,13730,101
13728,97,0.811021503175103,id82b9735c,right_ankle,0.882485151290894,2,6,13730,101
16836,103,0.370247580897961,id82b9735c,left_wrist,0.859354972839355,2,1,16838,102
16837,103,0.444149627092366,id82b9735c,left_hip,0.872102975845337,1,0,16838,102
16838,103,0.845314695795737,id82b9735c,left_ankle,0.856471061706543,0,-1,16838,102
16833,108,0.810668761105934,id82b9735c,right_ankle,0.882485151290894,5,-1,16838,102
8903,109,0.133678264718242,id8af5374b,left_wrist,1.02579402923584,-3,-4,8900,108
8894,105,0.173137224239383,id8af5374b,left_hip,1.05143904685974,6,9,8900,108
8899,106,0.672715900751504,id8af5374b,left_ankle,1.04994702339172,1,3,8900,108
8898,112,0.713365364675884,id8af5374b,right_ankle,1.03878808021545,2,-2,8900,108
14485,112,0.209290916301178,id8af5374b,left_wrist,1.02579402923584,-2,-5,14483,109
14475,111,0.272538622840408,id8af5374b,left_hip,1.05143904685974,8,6,14483,109
14481,110,0.69400187841545,id8af5374b,left_ankle,1.04994702339172,2,1,14483,109
14483,109,0.702139419000333,id8af5374b,right_ankle,1.03878808021545,0,0,14483,109
8127,113,0.161335301808559,id8af5374b,left_wrist,1.02579402923584,-3,-4,8124,112
8117,111,0.227539136239203,id8af5374b,left_hip,1.05143904685974,7,8,8124,112
8122,113,0.715224552771648,id8af5374b,left_ankle,1.04994702339172,2,1,8124,112
8123,112,0.766433781454437,id8af5374b,right_ankle,1.03878808021545,1,1,8124,112
6688,114,0.168031518371215,id8af5374b,left_wrist,1.02579402923584,-2,-4,6686,112
6677,114,0.259425590325464,id8af5374b,left_hip,1.05143904685974,9,7,6686,112
6684,113,0.719712973290656,id8af5374b,left_ankle,1.04994702339172,2,1,6686,112
6682,115,0.672397902420005,id8af5374b,right_ankle,1.03878808021545,4,1,6686,112
15372,111,0.227280209369764,id8af5374b,left_wrist,1.02579402923584,-5,-4,15367,112
15360,112,0.188335051703184,id8af5374b,left_hip,1.05143904685974,7,7,15367,112
15366,112,0.685607301290095,id8af5374b,left_ankle,1.04994702339172,1,1,15367,112
15365,113,0.647740685903624,id8af5374b,right_ankle,1.03878808021545,2,1,15367,112
4171,106,0.179671647511301,id8af5374b,left_wrist,1.02579402923584,-2,2,4169,110
4161,111,0.25492825691603,id8af5374b,left_hip,1.05143904685974,8,7,4169,110
4167,109,0.622511327304439,id8af5374b,left_ankle,1.04994702339172,2,3,4169,110
4168,109,0.69406509752717,id8af5374b,right_ankle,1.03878808021545,1,2,4169,110
14485,112,0.209290916301178,id8af5374b,left_wrist,1.02579402923584,-2,-5,14483,109
14475,111,0.272538622840408,id8af5374b,left_hip,1.05143904685974,8,6,14483,109
14481,110,0.69400187841545,id8af5374b,left_ankle,1.04994702339172,2,1,14483,109
14483,109,0.702139419000333,id8af5374b,right_ankle,1.03878808021545,0,0,14483,109
2525,112,0.132612622003236,id8af5374b,left_wrist,1.02579402923584,-3,-3,2522,112
2516,112,0.250516886895837,id8af5374b,left_hip,1.05143904685974,6,6,2522,112
2521,112,0.755946208148647,id8af5374b,left_ankle,1.04994702339172,1,1,2522,112
2522,109,0.77809461236097,id8af5374b,right_ankle,1.03878808021545,0,3,2522,112
5041,109,0.165471053098521,id8af5374b,left_wrist,1.02579402923584,0,-1,5041,108
5033,109,0.218254118246982,id8af5374b,left_hip,1.05143904685974,8,7,5041,108
5038,107,0.662332634519128,id8af5374b,left_ankle,1.04994702339172,3,4,5041,108
5039,110,0.794665562376802,id8af5374b,right_ankle,1.03878808021545,2,0,5041,108
2954,125,0.14393013945908,id8af5374b,left_wrist,1.02579402923584,10,-4,2964,111
2956,113,0.244892481076477,id8af5374b,left_hip,1.05143904685974,8,6,2964,111
2962,113,0.699961091882903,id8af5374b,left_ankle,1.04994702339172,2,0,2964,111
2963,111,0.777654836971106,id8af5374b,right_ankle,1.03878808021545,1,1,2964,111
4936,106,0.155629802395407,id8af5374b,left_wrist,1.02579402923584,-3,1,4933,110
4926,108,0.242861050373803,id8af5374b,left_hip,1.05143904685974,7,9,4933,110
4932,107,0.742049424594743,id8af5374b,left_ankle,1.04994702339172,1,4,4933,110
4931,109,0.771186165182488,id8af5374b,right_ankle,1.03878808021545,2,3,4933,110
1330,109,0.154024867542568,id8af5374b,left_wrist,1.02579402923584,-3,-3,1327,109
1320,109,0.245696043952586,id8af5374b,left_hip,1.05143904685974,7,7,1327,109
1325,109,0.688191399985264,id8af5374b,left_ankle,1.04994702339172,2,2,1327,109
1326,110,0.764877370147894,id8af5374b,right_ankle,1.03878808021545,1,0,1327,109
13037,114,0.200082737656279,id8af5374b,left_wrist,1.02579402923584,-6,-6,13031,114
13025,115,0.25297453742303,id8af5374b,left_hip,1.05143904685974,6,5,13031,114
13032,114,0.700568707018368,id8af5374b,left_ankle,1.04994702339172,-1,-1,13031,114
13031,114,0.77275204286589,id8af5374b,right_ankle,1.03878808021545,0,0,13031,114
17879,110,0.198955432229187,id8af5374b,left_wrist,1.02579402923584,-4,-3,17875,111
17868,111,0.270569235244077,id8af5374b,left_hip,1.05143904685974,7,7,17875,111
17874,111,0.6863650537159,id8af5374b,left_ankle,1.04994702339172,1,1,17875,111
17875,110,0.72338652908094,id8af5374b,right_ankle,1.03878808021545,0,1,17875,111
15809,110,0.222064481009822,id8af5374b,left_wrist,1.02579402923584,-4,-3,15805,111
15797,110,0.287987048392321,id8af5374b,left_hip,1.05143904685974,8,9,15805,111
15804,109,0.746422014613531,id8af5374b,left_ankle,1.04994702339172,1,3,15805,111
15804,111,0.684957224302437,id8af5374b,right_ankle,1.03878808021545,1,1,15805,111
16137,112,0.242221665732138,id8af5374b,left_wrist,1.02579402923584,-2,-5,16135,109
16127,110,0.279835591157721,id8af5374b,left_hip,1.05143904685974,8,7,16135,109
16133,110,0.683307011569286,id8af5374b,left_ankle,1.04994702339172,2,1,16135,109
16134,110,0.745907606661897,id8af5374b,right_ankle,1.03878808021545,1,0,16135,109
9233,118,0.153483623994681,id8af5374b,left_wrist,1.02579402923584,-2,-5,9231,115
9225,115,0.182661456900001,id8af5374b,left_hip,1.05143904685974,6,6,9231,115
9230,115,0.728349282349367,id8af5374b,left_ankle,1.04994702339172,1,1,9231,115
9226,118,0.758382965869497,id8af5374b,right_ankle,1.03878808021545,5,2,9231,115
8350,109,0.131555219278568,id8af5374b,left_wrist,1.02579402923584,-5,-3,8345,111
8338,111,0.185010983272154,id8af5374b,left_hip,1.05143904685974,7,7,8345,111
8344,110,0.646105396639514,id8af5374b,left_ankle,1.04994702339172,1,2,8345,111
8344,110,0.745519388313476,id8af5374b,right_ankle,1.03878808021545,1,2,8345,111
16466,111,0.263565854114639,id8af5374b,left_wrist,1.02579402923584,-3,-4,16463,110
16455,110,0.171859772507135,id8af5374b,left_hip,1.05143904685974,8,8,16463,110
16461,111,0.684966863933091,id8af5374b,left_ankle,1.04994702339172,2,1,16463,110
16462,111,0.644364694072982,id8af5374b,right_ankle,1.03878808021545,1,0,16463,110
12258,111,0.181135521703075,id8af5374b,left_wrist,1.02579402923584,-5,-6,12253,110
12246,111,0.198143125332719,id8af5374b,left_hip,1.05143904685974,7,6,12253,110
12252,111,0.761611042491226,id8af5374b,left_ankle,1.04994702339172,1,0,12253,110
12252,111,0.788041757473757,id8af5374b,right_ankle,1.03878808021545,1,0,12253,110
14704,63,0.0893554205316134,id650857ca,left_wrist,1.34647011756897,-51,-6,14653,108
14653,107,0.244499420095764,id650857ca,left_hip,1.24419903755188,0,1,14653,108
14652,108,0.597774364124122,id650857ca,left_ankle,1.26004314422607,1,1,14653,108
14653,110,0.552633581442201,id650857ca,right_ankle,1.24571013450623,0,-2,14653,108
7856,111,0.189018276113729,id650857ca,left_wrist,1.34647011756897,54,53,7910,110
7913,107,0.257981533922509,id650857ca,left_hip,1.24419903755188,-3,0,7910,110
7910,109,0.5324022443599,id650857ca,left_ankle,1.26004314422607,0,1,7910,110
7913,107,0.583590188600181,id650857ca,right_ankle,1.24571013450623,-3,0,7910,110
6140,109,0.124704244073247,id650857ca,left_wrist,1.34647011756897,-2,-2,6138,109
6139,108,0.213244811559072,id650857ca,left_hip,1.24419903755188,-1,0,6138,109
6137,108,0.460728187669439,id650857ca,left_ankle,1.26004314422607,1,2,6138,109
6139,108,0.558915589518282,id650857ca,right_ankle,1.24571013450623,-1,0,6138,109
22209,114,0.16571599349318,id650857ca,left_wrist,1.34647011756897,-60,-60,22149,114
22156,109,0.196783261335646,id650857ca,left_hip,1.24419903755188,-7,-2,22149,114
22154,115,0.488864743273773,id650857ca,left_ankle,1.26004314422607,-5,-6,22149,114
22157,115,0.435213307755415,id650857ca,right_ankle,1.24571013450623,-8,-9,22149,114
14077,100,0.250034190859895,id650857ca,left_wrist,1.34647011756897,47,56,14124,109
14125,107,0.243337652884904,id650857ca,left_hip,1.24419903755188,-1,1,14124,109
14124,109,0.544960811629786,id650857ca,left_ankle,1.26004314422607,0,0,14124,109
14125,108,0.542078606463043,id650857ca,right_ankle,1.24571013450623,-1,0,14124,109
4820,113,0.146289743510608,id650857ca,left_wrist,1.34647011756897,-2,-4,4818,111
4817,113,0.214021854928577,id650857ca,left_hip,1.24419903755188,1,-1,4818,111
4815,113,0.53545429467813,id650857ca,left_ankle,1.26004314422607,3,1,4818,111
4820,110,0.472802391456665,id650857ca,right_ankle,1.24571013450623,-2,-1,4818,111
2985,110,0.17955812285839,id650857ca,left_wrist,1.34647011756897,-6,-4,2979,112
2976,114,0.253755253891928,id650857ca,left_hip,1.24419903755188,3,1,2979,112
2980,108,0.500286675336604,id650857ca,left_ankle,1.26004314422607,-1,3,2979,112
2981,108,0.588101754956361,id650857ca,right_ankle,1.24571013450623,-2,2,2979,112
10671,116,0.249899091053494,id650857ca,left_wrist,1.34647011756897,2,-6,10673,108
10672,111,0.266633899870324,id650857ca,left_hip,1.24419903755188,1,-2,10673,108
10672,110,0.590650482155583,id650857ca,left_ankle,1.26004314422607,1,-1,10673,108
10674,111,0.608562736909266,id650857ca,right_ankle,1.24571013450623,-1,-4,10673,108
20664,106,0.271425359797829,id650857ca,left_wrist,1.34647011756897,-7,-7,20657,106
20660,109,0.264616013069423,id650857ca,left_hip,1.24419903755188,-3,-6,20657,106
20656,107,0.592163047847244,id650857ca,left_ankle,1.26004314422607,1,0,20657,106
20654,109,0.543847492705065,id650857ca,right_ankle,1.24571013450623,3,0,20657,106
13396,99,0.250895231042709,id650857ca,left_wrist,1.34647011756897,-8,2,13388,109
13390,107,0.254281800181613,id650857ca,left_hip,1.24419903755188,-2,0,13388,109
13387,108,0.47589649724922,id650857ca,left_ankle,1.26004314422607,1,2,13388,109
13389,107,0.505676655396173,id650857ca,right_ankle,1.24571013450623,-1,1,13388,109
21884,106,0.22025412884322,id650857ca,left_wrist,1.34647011756897,-55,-54,21829,107
21830,108,0.249427787318243,id650857ca,left_hip,1.24419903755188,-1,-2,21829,107
21828,108,0.55048806263547,id650857ca,left_ankle,1.26004314422607,1,0,21829,107
21828,111,0.562996447658545,id650857ca,right_ankle,1.24571013450623,1,-3,21829,107
16389,53,0.0880243433188811,id650857ca,left_wrist,1.34647011756897,-7,48,16382,108
16384,109,0.236198511726755,id650857ca,left_hip,1.24419903755188,-2,-3,16382,108
16382,108,0.532261073328777,id650857ca,left_ankle,1.26004314422607,0,0,16382,108
16383,107,0.542894440878805,id650857ca,right_ankle,1.24571013450623,-1,0,16382,108
7966,107,0.258074401692215,id650857ca,left_wrist,1.34647011756897,53,51,8019,105
8072,103,0.274892799068986,id650857ca,left_wrist,1.34647011756897,-53,-51,8019,105
8019,105,0.281390641899429,id650857ca,left_hip,1.24419903755188,0,0,8019,105
8018,105,0.596989261751659,id650857ca,left_ankle,1.26004314422607,1,1,8019,105
8019,102,0.650713776833151,id650857ca,right_ankle,1.24571013450623,0,3,8019,105
9669,55,0.124678200931656,id650857ca,left_wrist,1.34647011756897,2,58,9671,111
9671,108,0.213565261547698,id650857ca,left_hip,1.24419903755188,0,3,9671,111
9671,108,0.512106124940238,id650857ca,left_ankle,1.26004314422607,0,3,9671,111
9671,117,0.483852323620032,id650857ca,right_ankle,1.24571013450623,0,-6,9671,111
3526,112,0.165129437783826,id650857ca,left_wrist,1.34647011756897,-6,-7,3520,111
3519,109,0.216661654981236,id650857ca,left_hip,1.24419903755188,1,3,3520,111
3519,112,0.525139956403159,id650857ca,left_ankle,1.26004314422607,1,0,3520,111
3522,111,0.526540868176378,id650857ca,right_ankle,1.24571013450623,-2,-2,3520,111
312,102,0.268839585264812,id650857ca,left_wrist,1.34647011756897,-6,-4,306,104
307,101,0.295060302349056,id650857ca,left_hip,1.24419903755188,-1,2,306,104
306,102,0.637482202509965,id650857ca,left_ankle,1.26004314422607,0,2,306,104
302,105,0.5965157942815,id650857ca,right_ankle,1.24571013450623,4,3,306,104
16020,103,0.176205139781346,id650857ca,left_wrist,1.34647011756897,-54,-53,15966,104
15968,103,0.268946315492965,id650857ca,left_hip,1.24419903755188,-2,-1,15966,104
15965,104,0.611290677228552,id650857ca,left_ankle,1.26004314422607,1,1,15966,104
15963,103,0.58912280615182,id650857ca,right_ankle,1.24571013450623,3,4,15966,104
2341,107,0.165706109465688,id650857ca,left_wrist,1.34647011756897,-6,-5,2335,108
2336,107,0.241493538091251,id650857ca,left_hip,1.24419903755188,-1,0,2335,108
2335,105,0.474509530328543,id650857ca,left_ankle,1.26004314422607,0,3,2335,108
2335,107,0.54006726528725,id650857ca,right_ankle,1.24571013450623,0,1,2335,108
10016,117,0.246412481548224,id650857ca,left_wrist,1.34647011756897,1,-6,10017,110
10017,111,0.273640095765838,id650857ca,left_hip,1.24419903755188,0,-1,10017,110
10017,110,0.572472931369276,id650857ca,left_ankle,1.26004314422607,0,0,10017,110
10018,111,0.59662710403966,id650857ca,right_ankle,1.24571013450623,-1,-2,10017,110
14390,61,0.102340562576015,id650857ca,left_wrist,1.34647011756897,-51,-6,14339,106
14339,107,0.279991428768068,id650857ca,left_hip,1.24419903755188,0,-1,14339,106
14339,106,0.624225372315163,id650857ca,left_ankle,1.26004314422607,0,0,14339,106
14338,104,0.642969591966374,id650857ca,right_ankle,1.24571013450623,1,3,14339,106
20217,93,0.250997351376202,idff99de96,left_wrist,1.17202091217041,4,11,20221,100
20221,100,0.343859209213298,idff99de96,left_hip,1.1143000125885,0,0,20221,100
20218,99,0.670407627430018,idff99de96,left_ankle,1.11013913154602,3,4,20221,100
20218,102,0.770053319604438,idff99de96,right_ankle,1.12609910964966,3,1,20221,100
10143,137,0.386261665046152,idff99de96,left_wrist,1.17202091217041,-8,-46,10135,99
10142,93,0.389638940030435,idff99de96,left_hip,1.1143000125885,-7,-1,10135,99
10132,99,0.799080945429292,idff99de96,left_ankle,1.11013913154602,3,3,10135,99
10130,100,0.855582136618648,idff99de96,right_ankle,1.12609910964966,5,4,10135,99
9942,100,0.384137795680738,idff99de96,left_wrist,1.17202091217041,-12,-8,9930,104
9927,104,0.286834422126762,idff99de96,left_hip,1.1143000125885,3,3,9930,104
9927,103,0.7198174769872,idff99de96,left_ankle,1.11013913154602,3,4,9930,104
9928,103,0.786794494729902,idff99de96,right_ankle,1.12609910964966,2,3,9930,104
3586,109,0.252598491751323,idff99de96,left_wrist,1.17202091217041,6,7,3592,110
3592,113,0.403310303302942,idff99de96,left_hip,1.1143000125885,0,-3,3592,110
3591,109,0.651412734042003,idff99de96,left_ankle,1.11013913154602,1,2,3592,110
3593,109,0.790474553520237,idff99de96,right_ankle,1.12609910964966,-1,0,3592,110
15429,103,0.296046745253749,idff99de96,left_wrist,1.17202091217041,1,0,15430,102
15430,103,0.27676711744593,idff99de96,left_hip,1.1143000125885,0,-1,15430,102
15428,104,0.609608561361655,idff99de96,left_ankle,1.11013913154602,2,0,15430,102
15428,102,0.706526474403202,idff99de96,right_ankle,1.12609910964966,2,2,15430,102
9352,116,0.16574807450669,idff99de96,left_wrist,1.17202091217041,-39,-57,9313,98
9307,102,0.315399737219364,idff99de96,left_hip,1.1143000125885,6,2,9313,98
9309,101,0.729580465341081,idff99de96,left_ankle,1.11013913154602,4,1,9313,98
9308,104,0.737477151006517,idff99de96,right_ankle,1.12609910964966,5,-1,9313,98
10408,139,0.302990564690217,idff99de96,left_wrist,1.17202091217041,25,-10,10433,104
10432,106,0.351254257607238,idff99de96,left_hip,1.1143000125885,1,-1,10433,104
10432,102,0.72115609157429,idff99de96,left_ankle,1.11013913154602,1,3,10433,104
10433,103,0.875142976482538,idff99de96,right_ankle,1.12609910964966,0,1,10433,104
4371,56,0.115008119591083,idff99de96,left_wrist,1.17202091217041,-47,2,4324,105
4322,110,0.355151334282731,idff99de96,left_hip,1.1143000125885,2,-3,4324,105
4322,104,0.772025338258979,idff99de96,left_ankle,1.11013913154602,2,3,4324,105
4324,101,0.801765626539294,idff99de96,right_ankle,1.12609910964966,0,4,4324,105
4735,54,0.0724581869268494,idff99de96,left_wrist,1.17202091217041,1,46,4736,99
4734,101,0.368563464011946,idff99de96,left_hip,1.1143000125885,2,0,4736,99
4733,101,0.644963471548597,idff99de96,left_ankle,1.11013913154602,3,1,4736,99
4732,102,0.864191432010451,idff99de96,right_ankle,1.12609910964966,4,1,4736,99
12157,100,0.284312635651677,idff99de96,left_wrist,1.17202091217041,-10,-8,12147,102
12145,103,0.349753931788931,idff99de96,left_hip,1.1143000125885,2,1,12147,102
12145,101,0.791750543645424,idff99de96,left_ankle,1.11013913154602,2,3,12147,102
12144,103,0.842579691144652,idff99de96,right_ankle,1.12609910964966,3,2,12147,102
11756,103,0.328920759491191,idff99de96,left_wrist,1.17202091217041,-13,-14,11743,102
11743,102,0.323812117194693,idff99de96,left_hip,1.1143000125885,0,0,11743,102
11742,102,0.627389834151056,idff99de96,left_ankle,1.11013913154602,1,1,11743,102
11743,100,0.888935769695325,idff99de96,right_ankle,1.12609910964966,0,2,11743,102
1694,98,0.247567424873412,idff99de96,left_wrist,1.17202091217041,9,11,1703,100
1700,102,0.376413878815316,idff99de96,left_hip,1.1143000125885,3,1,1703,100
1698,101,0.742497963642866,idff99de96,left_ankle,1.11013913154602,5,4,1703,100
1698,101,0.730362297537412,idff99de96,right_ankle,1.12609910964966,5,4,1703,100
874,108,0.276281651444707,idff99de96,left_wrist,1.17202091217041,2,6,876,112
875,113,0.306441436325829,idff99de96,left_hip,1.1143000125885,1,0,876,112
870,116,0.704854778991816,idff99de96,left_ankle,1.11013913154602,6,2,876,112
880,107,0.676185087063773,idff99de96,right_ankle,1.12609910964966,-4,1,876,112
13141,105,0.323698402011207,idff99de96,left_wrist,1.17202091217041,3,1,13144,103
13142,103,0.378532381370681,idff99de96,left_hip,1.1143000125885,2,2,13144,103
13142,103,0.74909274436414,idff99de96,left_ankle,1.11013913154602,2,2,13144,103
13143,101,0.871205474676917,idff99de96,right_ankle,1.12609910964966,1,3,13144,103
18931,112,0.177681205374146,idff99de96,left_wrist,1.17202091217041,2,-14,18933,96
18937,97,0.322745804579818,idff99de96,left_hip,1.1143000125885,-4,-5,18933,96
18930,99,0.716452122202887,idff99de96,left_ankle,1.11013913154602,3,0,18933,96
18931,97,0.691708680231776,idff99de96,right_ankle,1.12609910964966,2,1,18933,96
12256,102,0.296527232206611,idff99de96,left_wrist,1.17202091217041,-8,-6,12248,104
12247,101,0.332466247396258,idff99de96,left_hip,1.1143000125885,1,4,12248,104
12245,103,0.754174366052467,idff99de96,left_ankle,1.11013913154602,3,4,12248,104
12246,102,0.79005731230252,idff99de96,right_ankle,1.12609910964966,2,4,12248,104
11456,95,0.325925649226863,idff99de96,left_wrist,1.17202091217041,-11,-5,11445,101
11445,99,0.390313889539367,idff99de96,left_hip,1.1143000125885,0,2,11445,101
11444,99,0.65789311055289,idff99de96,left_ankle,1.11013913154602,1,3,11445,101
11442,99,0.803608698768669,idff99de96,right_ankle,1.12609910964966,3,5,11445,101
10758,97,0.418872041279579,idff99de96,left_wrist,1.17202091217041,-19,-8,10739,108
10740,105,0.319140170903569,idff99de96,left_hip,1.1143000125885,-1,2,10739,108
10740,104,0.776589628506456,idff99de96,left_ankle,1.11013913154602,-1,3,10739,108
10743,101,0.843462880497045,idff99de96,right_ankle,1.12609910964966,-4,3,10739,108
20018,52,0.213251894930628,idff99de96,left_wrist,1.17202091217041,2,52,20020,102
20021,101,0.364715829750648,idff99de96,left_hip,1.1143000125885,-1,0,20020,102
20018,102,0.742412497912018,idff99de96,left_ankle,1.11013913154602,2,2,20020,102
20017,103,0.883207498552942,idff99de96,right_ankle,1.12609910964966,3,2,20020,102
10322,86,0.245573280470126,idff99de96,left_wrist,1.17202091217041,10,26,10332,102
10328,105,0.38132144337692,idff99de96,left_hip,1.1143000125885,4,1,10332,102
10327,106,0.711549554615582,idff99de96,left_ankle,1.11013913154602,5,1,10332,102
10329,105,0.841977527778656,idff99de96,right_ankle,1.12609910964966,3,0,10332,102
12547,93,0.129988846575951,id4ea159a8,left_wrist,1.01547694206238,-1,0,12546,94
