tau_i,T_i,sim_i,subj_id,loc_id,exec_t,finetune
15550,97,0.877435581832342,id9603e9c3,left_ankle,2.94699716567993,maxima
15646,97,0.82194127120966,id9603e9c3,left_ankle,2.94699716567993,maxima
15742,98,0.842102933537213,id9603e9c3,left_ankle,2.94699716567993,maxima
15839,97,0.888546377487062,id9603e9c3,left_ankle,2.94699716567993,maxima
15935,94,0.822401583047759,id9603e9c3,left_ankle,2.94699716567993,maxima
16028,98,0.846949084080343,id9603e9c3,left_ankle,2.94699716567993,maxima
16125,97,0.827796924581184,id9603e9c3,left_ankle,2.94699716567993,maxima
16221,97,0.825953039322557,id9603e9c3,left_ankle,2.94699716567993,maxima
16317,98,0.876006680705508,id9603e9c3,left_ankle,2.94699716567993,maxima
16414,97,0.852249244092295,id9603e9c3,left_ankle,2.94699716567993,maxima
16510,97,0.851324533383293,id9603e9c3,left_ankle,2.94699716567993,maxima
16606,97,0.898804435759412,id9603e9c3,left_ankle,2.94699716567993,maxima
16702,96,0.859912267203793,id9603e9c3,left_ankle,2.94699716567993,maxima
16797,97,0.886331101876643,id9603e9c3,left_ankle,2.94699716567993,maxima
16893,96,0.845505634909783,id9603e9c3,left_ankle,2.94699716567993,maxima
16988,98,0.845417742471081,id9603e9c3,left_ankle,2.94699716567993,maxima
17085,98,0.883456581713161,id9603e9c3,left_ankle,2.94699716567993,maxima
17182,99,0.871335824495771,id9603e9c3,left_ankle,2.94699716567993,maxima
17280,98,0.855112219441591,id9603e9c3,left_ankle,2.94699716567993,maxima
17377,99,0.806249401777922,id9603e9c3,left_ankle,2.94699716567993,maxima
17475,102,0.860930817795009,id9603e9c3,left_ankle,2.94699716567993,maxima
17576,98,0.811302043891669,id9603e9c3,left_ankle,2.94699716567993,maxima
17673,102,0.779729976621742,id9603e9c3,left_ankle,2.94699716567993,maxima
17774,103,0.736101044515422,id9603e9c3,left_ankle,2.94699716567993,maxima
17876,50,0.339592143587095,id9603e9c3,left_ankle,2.94699716567993,maxima
13,103,0.288066108431581,id9603e9c3,left_ankle,2.89185810089111,none
115,107,0.505662498852505,id9603e9c3,left_ankle,2.89185810089111,none
221,101,0.794323958899303,id9603e9c3,left_ankle,2.89185810089111,none
321,104,0.840992995146521,id9603e9c3,left_ankle,2.89185810089111,none
424,89,0.673739056350073,id9603e9c3,left_ankle,2.89185810089111,none
512,102,0.804341284511189,id9603e9c3,left_ankle,2.89185810089111,none
613,104,0.875530910874014,id9603e9c3,left_ankle,2.89185810089111,none
716,88,0.644529332418545,id9603e9c3,left_ankle,2.89185810089111,none
803,101,0.788846688853654,id9603e9c3,left_ankle,2.89185810089111,none
903,104,0.825515362316419,id9603e9c3,left_ankle,2.89185810089111,none
1006,93,0.746288813884224,id9603e9c3,left_ankle,2.89185810089111,none
1098,104,0.825462656551599,id9603e9c3,left_ankle,2.89185810089111,none
1201,90,0.606862535280276,id9603e9c3,left_ankle,2.89185810089111,none
1291,102,0.791645626594309,id9603e9c3,left_ankle,2.89185810089111,none
1392,104,0.824215777014929,id9603e9c3,left_ankle,2.89185810089111,none
1495,92,0.706599369798782,id9603e9c3,left_ankle,2.89185810089111,none
1586,106,0.81516468231999,id9603e9c3,left_ankle,2.89185810089111,none
1691,92,0.706622981364261,id9603e9c3,left_ankle,2.89185810089111,none
1782,106,0.852878173649817,id9603e9c3,left_ankle,2.89185810089111,none
1887,92,0.700448630799709,id9603e9c3,left_ankle,2.89185810089111,none
1978,108,0.836302034867793,id9603e9c3,left_ankle,2.89185810089111,none
2085,90,0.631773574984818,id9603e9c3,left_ankle,2.89185810089111,none
2174,102,0.782748783536133,id9603e9c3,left_ankle,2.89185810089111,none
2275,106,0.756334551011744,id9603e9c3,left_ankle,2.89185810089111,none
2380,92,0.625372736744199,id9603e9c3,left_ankle,2.89185810089111,none
2471,101,0.798407752225285,id9603e9c3,left_ankle,2.89185810089111,none
2571,104,0.834583184855129,id9603e9c3,left_ankle,2.89185810089111,none
2674,93,0.693284369171694,id9603e9c3,left_ankle,2.89185810089111,none
2766,106,0.815231088565329,id9603e9c3,left_ankle,2.89185810089111,none
2871,90,0.596018317792103,id9603e9c3,left_ankle,2.89185810089111,none
2961,102,0.767845977478254,id9603e9c3,left_ankle,2.89185810089111,none
3062,106,0.831964431495661,id9603e9c3,left_ankle,2.89185810089111,none
3167,94,0.691518420461156,id9603e9c3,left_ankle,2.89185810089111,none
3260,106,0.837617439629499,id9603e9c3,left_ankle,2.89185810089111,none
3365,94,0.714341302938496,id9603e9c3,left_ankle,2.89185810089111,none
3458,106,0.836889781149003,id9603e9c3,left_ankle,2.89185810089111,none
3563,90,0.618788145469,id9603e9c3,left_ankle,2.89185810089111,none
3653,103,0.763971811836111,id9603e9c3,left_ankle,2.89185810089111,none
3755,103,0.785175815741252,id9603e9c3,left_ankle,2.89185810089111,none
3857,95,0.66992563398505,id9603e9c3,left_ankle,2.89185810089111,none
3951,109,0.831469240152596,id9603e9c3,left_ankle,2.89185810089111,none
4059,89,0.574563249726576,id9603e9c3,left_ankle,2.89185810089111,none
4147,104,0.788734452329831,id9603e9c3,left_ankle,2.89185810089111,none
4250,107,0.818766903969764,id9603e9c3,left_ankle,2.89185810089111,none
4356,90,0.623509480522831,id9603e9c3,left_ankle,2.89185810089111,none
4445,104,0.783849846002249,id9603e9c3,left_ankle,2.89185810089111,none
4548,104,0.85202519658997,id9603e9c3,left_ankle,2.89185810089111,none
4651,93,0.733106217182372,id9603e9c3,left_ankle,2.89185810089111,none
4743,104,0.836568550631454,id9603e9c3,left_ankle,2.89185810089111,none
4846,92,0.671283722808827,id9603e9c3,left_ankle,2.89185810089111,none
4937,109,0.838235761201296,id9603e9c3,left_ankle,2.89185810089111,none
5045,97,0.748089635304512,id9603e9c3,left_ankle,2.89185810089111,none
5142,95,0.654852985354564,id9603e9c3,left_ankle,2.89185810089111,none
5236,107,0.782828735817814,id9603e9c3,left_ankle,2.89185810089111,none
5343,95,0.652775122803793,id9603e9c3,left_ankle,2.89185810089111,none
5437,109,0.814017281143283,id9603e9c3,left_ankle,2.89185810089111,none
5545,94,0.647085961726886,id9603e9c3,left_ankle,2.89185810089111,none
5638,109,0.800579901852843,id9603e9c3,left_ankle,2.89185810089111,none
5746,93,0.680406727303822,id9603e9c3,left_ankle,2.89185810089111,none
5838,108,0.841402844294837,id9603e9c3,left_ankle,2.89185810089111,none
5945,90,0.640132227337401,id9603e9c3,left_ankle,2.89185810089111,none
6034,106,0.806133511634158,id9603e9c3,left_ankle,2.89185810089111,none
6139,106,0.838941910413963,id9603e9c3,left_ankle,2.89185810089111,none
6244,97,0.719853454640324,id9603e9c3,left_ankle,2.89185810089111,none
6340,107,0.787607705972239,id9603e9c3,left_ankle,2.89185810089111,none
6446,93,0.650758910880222,id9603e9c3,left_ankle,2.89185810089111,none
6538,106,0.783035766531371,id9603e9c3,left_ankle,2.89185810089111,none
6643,106,0.820135438685215,id9603e9c3,left_ankle,2.89185810089111,none
6748,95,0.693249666404253,id9603e9c3,left_ankle,2.89185810089111,none
6842,107,0.867509408726522,id9603e9c3,left_ankle,2.89185810089111,none
6948,92,0.708000579816459,id9603e9c3,left_ankle,2.89185810089111,none
7039,107,0.847499689540722,id9603e9c3,left_ankle,2.89185810089111,none
7145,94,0.739142777091474,id9603e9c3,left_ankle,2.89185810089111,none
7238,104,0.790475167344256,id9603e9c3,left_ankle,2.89185810089111,none
7342,95,0.686235045520534,id9603e9c3,left_ankle,2.89185810089111,none
7436,107,0.840482320099821,id9603e9c3,left_ankle,2.89185810089111,none
7542,90,0.642701934543918,id9603e9c3,left_ankle,2.89185810089111,none
7631,106,0.788847979300019,id9603e9c3,left_ankle,2.89185810089111,none
7736,102,0.697127007446827,id9603e9c3,left_ankle,2.89185810089111,none
7837,109,0.760455130759401,id9603e9c3,left_ankle,2.89185810089111,none
7945,94,0.596787483254987,id9603e9c3,left_ankle,2.89185810089111,none
8038,107,0.784611018841153,id9603e9c3,left_ankle,2.89185810089111,none
8144,108,0.813206359263289,id9603e9c3,left_ankle,2.89185810089111,none
8251,97,0.722074148246636,id9603e9c3,left_ankle,2.89185810089111,none
8347,108,0.82845379365221,id9603e9c3,left_ankle,2.89185810089111,none
8454,93,0.652760735859372,id9603e9c3,left_ankle,2.89185810089111,none
8546,106,0.765999597807605,id9603e9c3,left_ankle,2.89185810089111,none
8651,111,0.810907905681925,id9603e9c3,left_ankle,2.89185810089111,none
8762,95,0.725680990814558,id9603e9c3,left_ankle,2.89185810089111,none
8856,108,0.835443501090185,id9603e9c3,left_ankle,2.89185810089111,none
8963,95,0.756328269524552,id9603e9c3,left_ankle,2.89185810089111,none
9057,106,0.821084741125595,id9603e9c3,left_ankle,2.89185810089111,none
9162,94,0.723786731710488,id9603e9c3,left_ankle,2.89185810089111,none
9255,106,0.845393548784389,id9603e9c3,left_ankle,2.89185810089111,none
9360,95,0.776684329108547,id9603e9c3,left_ankle,2.89185810089111,none
9454,103,0.84141294882673,id9603e9c3,left_ankle,2.89185810089111,none
9556,92,0.663318907610526,id9603e9c3,left_ankle,2.89185810089111,none
9647,102,0.781720788084677,id9603e9c3,left_ankle,2.89185810089111,none
9748,106,0.834565306802058,id9603e9c3,left_ankle,2.89185810089111,none
9853,98,0.785312323900055,id9603e9c3,left_ankle,2.89185810089111,none
9950,97,0.727371127506577,id9603e9c3,left_ankle,2.89185810089111,none
10046,104,0.809080289991473,id9603e9c3,left_ankle,2.89185810089111,none
10149,95,0.676730196191498,id9603e9c3,left_ankle,2.89185810089111,none
10244,108,0.791914236593122,id9603e9c3,left_ankle,2.89185810089111,none
10351,94,0.702826302773908,id9603e9c3,left_ankle,2.89185810089111,none
10444,107,0.812580392776389,id9603e9c3,left_ankle,2.89185810089111,none
10550,94,0.692789810907053,id9603e9c3,left_ankle,2.89185810089111,none
10643,106,0.804677731866223,id9603e9c3,left_ankle,2.89185810089111,none
10748,95,0.704058957601789,id9603e9c3,left_ankle,2.89185810089111,none
10842,106,0.832311855104835,id9603e9c3,left_ankle,2.89185810089111,none
10947,93,0.685377018505605,id9603e9c3,left_ankle,2.89185810089111,none
11039,103,0.80477939209475,id9603e9c3,left_ankle,2.89185810089111,none
11141,106,0.847059072638676,id9603e9c3,left_ankle,2.89185810089111,none
11246,92,0.698730713939414,id9603e9c3,left_ankle,2.89185810089111,none
11337,107,0.825896526267172,id9603e9c3,left_ankle,2.89185810089111,none
11443,95,0.743481231432275,id9603e9c3,left_ankle,2.89185810089111,none
11537,106,0.840735723824406,id9603e9c3,left_ankle,2.89185810089111,none
11642,95,0.711781062117695,id9603e9c3,left_ankle,2.89185810089111,none
11736,106,0.829684398218131,id9603e9c3,left_ankle,2.89185810089111,none
11841,90,0.602206374527999,id9603e9c3,left_ankle,2.89185810089111,none
11931,106,0.761258696044506,id9603e9c3,left_ankle,2.89185810089111,none
12036,107,0.794853139739718,id9603e9c3,left_ankle,2.89185810089111,none
12143,99,0.709072719296828,id9603e9c3,left_ankle,2.89185810089111,none
12241,106,0.852865397556789,id9603e9c3,left_ankle,2.89185810089111,none
12346,94,0.753315565669985,id9603e9c3,left_ankle,2.89185810089111,none
12439,106,0.85562804040389,id9603e9c3,left_ankle,2.89185810089111,none
12544,92,0.69557983572645,id9603e9c3,left_ankle,2.89185810089111,none
12635,101,0.817136323752709,id9603e9c3,left_ankle,2.89185810089111,none
12736,106,0.841783666972848,id9603e9c3,left_ankle,2.89185810089111,none
12841,93,0.787814919868031,id9603e9c3,left_ankle,2.89185810089111,none
12933,106,0.867481054691031,id9603e9c3,left_ankle,2.89185810089111,none
13038,89,0.70495399012681,id9603e9c3,left_ankle,2.89185810089111,none
13126,102,0.819740446141592,id9603e9c3,left_ankle,2.89185810089111,none
13227,106,0.87272140854402,id9603e9c3,left_ankle,2.89185810089111,none
13332,94,0.812026911204554,id9603e9c3,left_ankle,2.89185810089111,none
13425,104,0.835992899976471,id9603e9c3,left_ankle,2.89185810089111,none
13528,95,0.774992135036327,id9603e9c3,left_ankle,2.89185810089111,none
13622,106,0.825276053448868,id9603e9c3,left_ankle,2.89185810089111,none
13727,84,0.784103455259511,id9603e9c3,left_ankle,2.89185810089111,none
13810,50,0.353661320537513,id9603e9c3,left_ankle,2.89185810089111,none
13897,50,0.0566900235868323,id9603e9c3,left_ankle,2.89185810089111,none
13946,128,0.248160079880057,id9603e9c3,left_ankle,2.89185810089111,none
14073,117,0.392360768410915,id9603e9c3,left_ankle,2.89185810089111,none
14189,104,0.753537125750402,id9603e9c3,left_ankle,2.89185810089111,none
14292,106,0.83367888149924,id9603e9c3,left_ankle,2.89185810089111,none
14397,93,0.76567642213908,id9603e9c3,left_ankle,2.89185810089111,none
14489,103,0.851650565490847,id9603e9c3,left_ankle,2.89185810089111,none
14591,95,0.764929044141931,id9603e9c3,left_ankle,2.89185810089111,none
14685,97,0.811549918951565,id9603e9c3,left_ankle,2.89185810089111,none
14781,102,0.887628173481876,id9603e9c3,left_ankle,2.89185810089111,none
14882,92,0.778364602272199,id9603e9c3,left_ankle,2.89185810089111,none
14973,93,0.841910490361123,id9603e9c3,left_ankle,2.89185810089111,none
15067,102,0.880905432006481,id9603e9c3,left_ankle,2.89185810089111,none
15168,93,0.82186661878997,id9603e9c3,left_ankle,2.89185810089111,none
15260,102,0.875211789484481,id9603e9c3,left_ankle,2.89185810089111,none
15361,93,0.799458797734048,id9603e9c3,left_ankle,2.89185810089111,none
15453,102,0.89584564136936,id9603e9c3,left_ankle,2.89185810089111,none
15554,92,0.802642958466802,id9603e9c3,left_ankle,2.89185810089111,none
15645,101,0.835558080519646,id9603e9c3,left_ankle,2.89185810089111,none
15745,94,0.819531412525906,id9603e9c3,left_ankle,2.89185810089111,none
15838,99,0.888546377487062,id9603e9c3,left_ankle,2.89185810089111,none
15937,90,0.765084390474818,id9603e9c3,left_ankle,2.89185810089111,none
16026,103,0.846949084080343,id9603e9c3,left_ankle,2.89185810089111,none
16128,88,0.693683288294515,id9603e9c3,left_ankle,2.89185810089111,none
16215,101,0.809653046115368,id9603e9c3,left_ankle,2.89185810089111,none
16315,102,0.876006680705508,id9603e9c3,left_ankle,2.89185810089111,none
16416,97,0.833714945562844,id9603e9c3,left_ankle,2.89185810089111,none
16512,92,0.794349143661404,id9603e9c3,left_ankle,2.89185810089111,none
16603,104,0.898804435759412,id9603e9c3,left_ankle,2.89185810089111,none
16706,90,0.806948392161852,id9603e9c3,left_ankle,2.89185810089111,none
16796,101,0.886331101876643,id9603e9c3,left_ankle,2.89185810089111,none
16896,88,0.72382336711305,id9603e9c3,left_ankle,2.89185810089111,none
16983,101,0.831339000717691,id9603e9c3,left_ankle,2.89185810089111,none
17083,104,0.883456581713161,id9603e9c3,left_ankle,2.89185810089111,none
17186,93,0.76080549932868,id9603e9c3,left_ankle,2.89185810089111,none
17278,104,0.863030830858911,id9603e9c3,left_ankle,2.89185810089111,none
17381,93,0.722829467107874,id9603e9c3,left_ankle,2.89185810089111,none
17473,107,0.860930817795009,id9603e9c3,left_ankle,2.89185810089111,none
17579,92,0.710415762996071,id9603e9c3,left_ankle,2.89185810089111,none
17670,106,0.790457269915202,id9603e9c3,left_ankle,2.89185810089111,none
17775,104,0.726377887605197,id9603e9c3,left_ankle,2.89185810089111,none
17878,50,0.326201025978102,id9603e9c3,left_ankle,2.89185810089111,none
14,112,0.537278796730963,id9603e9c3,right_ankle,3.24724793434143,maxima
125,100,0.633657517116135,id9603e9c3,right_ankle,3.24724793434143,maxima
224,100,0.778293200246467,id9603e9c3,right_ankle,3.24724793434143,maxima
323,97,0.790996049957197,id9603e9c3,right_ankle,3.24724793434143,maxima
419,99,0.809304645843128,id9603e9c3,right_ankle,3.24724793434143,maxima
517,98,0.780252107021802,id9603e9c3,right_ankle,3.24724793434143,maxima
614,98,0.793899971651054,id9603e9c3,right_ankle,3.24724793434143,maxima
711,95,0.798693356622901,id9603e9c3,right_ankle,3.24724793434143,maxima
805,101,0.787065208260031,id9603e9c3,right_ankle,3.24724793434143,maxima
905,97,0.763499311611027,id9603e9c3,right_ankle,3.24724793434143,maxima
1001,97,0.791246700003395,id9603e9c3,right_ankle,3.24724793434143,maxima
1097,100,0.736978220411457,id9603e9c3,right_ankle,3.24724793434143,maxima
1196,100,0.775703331090471,id9603e9c3,right_ankle,3.24724793434143,maxima
1295,97,0.721341788123729,id9603e9c3,right_ankle,3.24724793434143,maxima
1391,99,0.777185381319696,id9603e9c3,right_ankle,3.24724793434143,maxima
1489,98,0.711289606441418,id9603e9c3,right_ankle,3.24724793434143,maxima
1586,100,0.768878796107427,id9603e9c3,right_ankle,3.24724793434143,maxima
1685,100,0.787387570502113,id9603e9c3,right_ankle,3.24724793434143,maxima
1784,98,0.701853046522225,id9603e9c3,right_ankle,3.24724793434143,maxima
1881,101,0.771010863867838,id9603e9c3,right_ankle,3.24724793434143,maxima
1981,101,0.744940923726046,id9603e9c3,right_ankle,3.24724793434143,maxima
2081,98,0.786160103574367,id9603e9c3,right_ankle,3.24724793434143,maxima
2178,98,0.686672703644507,id9603e9c3,right_ankle,3.24724793434143,maxima
2275,102,0.750415036202149,id9603e9c3,right_ankle,3.24724793434143,maxima
2376,99,0.773924454668138,id9603e9c3,right_ankle,3.24724793434143,maxima
2474,97,0.806236215342645,id9603e9c3,right_ankle,3.24724793434143,maxima
2570,100,0.787888248967909,id9603e9c3,right_ankle,3.24724793434143,maxima
2669,100,0.712086019105375,id9603e9c3,right_ankle,3.24724793434143,maxima
2768,101,0.765818309636646,id9603e9c3,right_ankle,3.24724793434143,maxima
2868,99,0.797691248892348,id9603e9c3,right_ankle,3.24724793434143,maxima
2966,99,0.799205857308892,id9603e9c3,right_ankle,3.24724793434143,maxima
3064,100,0.696363252617398,id9603e9c3,right_ankle,3.24724793434143,maxima
3163,100,0.75117713260624,id9603e9c3,right_ankle,3.24724793434143,maxima
3262,99,0.697798176571284,id9603e9c3,right_ankle,3.24724793434143,maxima
3360,103,0.739990491979696,id9603e9c3,right_ankle,3.24724793434143,maxima
3462,98,0.77494629873848,id9603e9c3,right_ankle,3.24724793434143,maxima
3559,100,0.746357655750037,id9603e9c3,right_ankle,3.24724793434143,maxima
3658,98,0.70080619493019,id9603e9c3,right_ankle,3.24724793434143,maxima
3755,100,0.790355227251871,id9603e9c3,right_ankle,3.24724793434143,maxima
3854,101,0.803035745528856,id9603e9c3,right_ankle,3.24724793434143,maxima
3954,100,0.775478566566583,id9603e9c3,right_ankle,3.24724793434143,maxima
4053,101,0.734085865189249,id9603e9c3,right_ankle,3.24724793434143,maxima
4153,99,0.764544794462183,id9603e9c3,right_ankle,3.24724793434143,maxima
4251,102,0.780666555627819,id9603e9c3,right_ankle,3.24724793434143,maxima
4352,99,0.696665075900392,id9603e9c3,right_ankle,3.24724793434143,maxima
4450,98,0.762798341804014,id9603e9c3,right_ankle,3.24724793434143,maxima
4547,99,0.702242309559912,id9603e9c3,right_ankle,3.24724793434143,maxima
4645,99,0.748274207734471,id9603e9c3,right_ankle,3.24724793434143,maxima
4743,99,0.765617903251821,id9603e9c3,right_ankle,3.24724793434143,maxima
4841,100,0.776339855005158,id9603e9c3,right_ankle,3.24724793434143,maxima
4940,99,0.66222575642274,id9603e9c3,right_ankle,3.24724793434143,maxima
5038,101,0.778432920957461,id9603e9c3,right_ankle,3.24724793434143,maxima
5138,101,0.72651536687831,id9603e9c3,right_ankle,3.24724793434143,maxima
5238,102,0.706612395664586,id9603e9c3,right_ankle,3.24724793434143,maxima
5339,104,0.744894603703209,id9603e9c3,right_ankle,3.24724793434143,maxima
5442,101,0.745320134022528,id9603e9c3,right_ankle,3.24724793434143,maxima
5542,101,0.757828225765293,id9603e9c3,right_ankle,3.24724793434143,maxima
5642,100,0.767681912224603,id9603e9c3,right_ankle,3.24724793434143,maxima
5741,101,0.803125327455216,id9603e9c3,right_ankle,3.24724793434143,maxima
5841,100,0.739300252220268,id9603e9c3,right_ankle,3.24724793434143,maxima
5940,102,0.809934269847569,id9603e9c3,right_ankle,3.24724793434143,maxima
6041,102,0.761640404503274,id9603e9c3,right_ankle,3.24724793434143,maxima
6142,100,0.784438602822829,id9603e9c3,right_ankle,3.24724793434143,maxima
6241,103,0.720698960040117,id9603e9c3,right_ankle,3.24724793434143,maxima
6343,103,0.751454985678871,id9603e9c3,right_ankle,3.24724793434143,maxima
6445,101,0.771072419261527,id9603e9c3,right_ankle,3.24724793434143,maxima
6545,101,0.723621609017528,id9603e9c3,right_ankle,3.24724793434143,maxima
6645,101,0.77609975378526,id9603e9c3,right_ankle,3.24724793434143,maxima
6745,101,0.798584203854985,id9603e9c3,right_ankle,3.24724793434143,maxima
6845,99,0.805267060051489,id9603e9c3,right_ankle,3.24724793434143,maxima
6943,99,0.818883829307615,id9603e9c3,right_ankle,3.24724793434143,maxima
7041,100,0.733072582000161,id9603e9c3,right_ankle,3.24724793434143,maxima
7140,100,0.778671767504414,id9603e9c3,right_ankle,3.24724793434143,maxima
7239,101,0.78984474163604,id9603e9c3,right_ankle,3.24724793434143,maxima
7339,102,0.811500332700205,id9603e9c3,right_ankle,3.24724793434143,maxima
7440,99,0.828024861636522,id9603e9c3,right_ankle,3.24724793434143,maxima
7538,99,0.769212693821049,id9603e9c3,right_ankle,3.24724793434143,maxima
7636,103,0.753183980433225,id9603e9c3,right_ankle,3.24724793434143,maxima
7738,102,0.668638481326455,id9603e9c3,right_ankle,3.24724793434143,maxima
7839,104,0.744703392364539,id9603e9c3,right_ankle,3.24724793434143,maxima
7942,105,0.774805245715132,id9603e9c3,right_ankle,3.24724793434143,maxima
8046,103,0.710508242340414,id9603e9c3,right_ankle,3.24724793434143,maxima
8148,101,0.752316859236582,id9603e9c3,right_ankle,3.24724793434143,maxima
8248,103,0.77392436598332,id9603e9c3,right_ankle,3.24724793434143,maxima
8350,102,0.716241100037025,id9603e9c3,right_ankle,3.24724793434143,maxima
8451,104,0.771789300024553,id9603e9c3,right_ankle,3.24724793434143,maxima
8554,103,0.773041023087412,id9603e9c3,right_ankle,3.24724793434143,maxima
8656,103,0.788458720976512,id9603e9c3,right_ankle,3.24724793434143,maxima
8758,102,0.753264257924059,id9603e9c3,right_ankle,3.24724793434143,maxima
8859,102,0.778228142339029,id9603e9c3,right_ankle,3.24724793434143,maxima
8960,100,0.796719661618527,id9603e9c3,right_ankle,3.24724793434143,maxima
9059,100,0.80765738583519,id9603e9c3,right_ankle,3.24724793434143,maxima
9158,100,0.766970496768118,id9603e9c3,right_ankle,3.24724793434143,maxima
9257,100,0.789442183575987,id9603e9c3,right_ankle,3.24724793434143,maxima
9356,100,0.814493805391832,id9603e9c3,right_ankle,3.24724793434143,maxima
9455,98,0.831738603091768,id9603e9c3,right_ankle,3.24724793434143,maxima
9552,100,0.810144280069561,id9603e9c3,right_ankle,3.24724793434143,maxima
9651,100,0.752489145079536,id9603e9c3,right_ankle,3.24724793434143,maxima
9750,99,0.784972563039561,id9603e9c3,right_ankle,3.24724793434143,maxima
9848,102,0.774104065881443,id9603e9c3,right_ankle,3.24724793434143,maxima
9949,99,0.739896316829004,id9603e9c3,right_ankle,3.24724793434143,maxima
10047,101,0.688987237741199,id9603e9c3,right_ankle,3.24724793434143,maxima
10147,100,0.745527189537082,id9603e9c3,right_ankle,3.24724793434143,maxima
10246,101,0.782028617676314,id9603e9c3,right_ankle,3.24724793434143,maxima
10346,102,0.783087325677214,id9603e9c3,right_ankle,3.24724793434143,maxima
10447,99,0.708759970925737,id9603e9c3,right_ankle,3.24724793434143,maxima
10545,102,0.785313096083456,id9603e9c3,right_ankle,3.24724793434143,maxima
10646,100,0.800752104594609,id9603e9c3,right_ankle,3.24724793434143,maxima
10745,101,0.751401248684117,id9603e9c3,right_ankle,3.24724793434143,maxima
10845,100,0.790900612928034,id9603e9c3,right_ankle,3.24724793434143,maxima
10944,100,0.721193580949116,id9603e9c3,right_ankle,3.24724793434143,maxima
11043,101,0.77106656043475,id9603e9c3,right_ankle,3.24724793434143,maxima
11143,100,0.800142106750846,id9603e9c3,right_ankle,3.24724793434143,maxima
11242,99,0.805362658541605,id9603e9c3,right_ankle,3.24724793434143,maxima
11340,100,0.750305504626765,id9603e9c3,right_ankle,3.24724793434143,maxima
11439,101,0.800832930035346,id9603e9c3,right_ankle,3.24724793434143,maxima
11539,101,0.809817656638337,id9603e9c3,right_ankle,3.24724793434143,maxima
11639,99,0.73169884150837,id9603e9c3,right_ankle,3.24724793434143,maxima
11737,101,0.78354062575403,id9603e9c3,right_ankle,3.24724793434143,maxima
11837,101,0.785726957688366,id9603e9c3,right_ankle,3.24724793434143,maxima
11937,103,0.742791902875918,id9603e9c3,right_ankle,3.24724793434143,maxima
12039,104,0.764344833217082,id9603e9c3,right_ankle,3.24724793434143,maxima
12142,101,0.720490301689537,id9603e9c3,right_ankle,3.24724793434143,maxima
12242,100,0.81302925112791,id9603e9c3,right_ankle,3.24724793434143,maxima
12341,101,0.783024343547803,id9603e9c3,right_ankle,3.24724793434143,maxima
12441,101,0.813067897437786,id9603e9c3,right_ankle,3.24724793434143,maxima
12541,100,0.771467100390408,id9603e9c3,right_ankle,3.24724793434143,maxima
12640,98,0.792788523406011,id9603e9c3,right_ankle,3.24724793434143,maxima
12737,100,0.764528955603917,id9603e9c3,right_ankle,3.24724793434143,maxima
12836,100,0.842908544613366,id9603e9c3,right_ankle,3.24724793434143,maxima
12935,99,0.832909796408087,id9603e9c3,right_ankle,3.24724793434143,maxima
13033,99,0.806900729248503,id9603e9c3,right_ankle,3.24724793434143,maxima
13131,100,0.784483978732132,id9603e9c3,right_ankle,3.24724793434143,maxima
13230,98,0.816806488643673,id9603e9c3,right_ankle,3.24724793434143,maxima
13327,100,0.860639320708976,id9603e9c3,right_ankle,3.24724793434143,maxima
13426,99,0.837183692049206,id9603e9c3,right_ankle,3.24724793434143,maxima
13524,102,0.803997706965496,id9603e9c3,right_ankle,3.24724793434143,maxima
13625,94,0.849024843617513,id9603e9c3,right_ankle,3.24724793434143,maxima
13718,117,0.546405851620622,id9603e9c3,right_ankle,3.24724793434143,maxima
13834,70,0.0344994537986408,id9603e9c3,right_ankle,3.24724793434143,maxima
13903,75,0.112477560401661,id9603e9c3,right_ankle,3.24724793434143,maxima
13977,115,0.259308118033392,id9603e9c3,right_ankle,3.24724793434143,maxima
14091,103,0.576157979182439,id9603e9c3,right_ankle,3.24724793434143,maxima
14193,103,0.734338582034552,id9603e9c3,right_ankle,3.24724793434143,maxima
14295,97,0.770249409224971,id9603e9c3,right_ankle,3.24724793434143,maxima
14391,98,0.711049466885081,id9603e9c3,right_ankle,3.24724793434143,maxima
14488,97,0.718925076337355,id9603e9c3,right_ankle,3.24724793434143,maxima
14584,100,0.836445257811238,id9603e9c3,right_ankle,3.24724793434143,maxima
14683,98,0.793976184537345,id9603e9c3,right_ankle,3.24724793434143,maxima
14780,98,0.854917001685235,id9603e9c3,right_ankle,3.24724793434143,maxima
14877,95,0.808921625274892,id9603e9c3,right_ankle,3.24724793434143,maxima
14971,96,0.887532346496701,id9603e9c3,right_ankle,3.24724793434143,maxima
15066,97,0.836063064854979,id9603e9c3,right_ankle,3.24724793434143,maxima
15162,98,0.86125336736149,id9603e9c3,right_ankle,3.24724793434143,maxima
15259,97,0.835692936469091,id9603e9c3,right_ankle,3.24724793434143,maxima
15355,99,0.822816702852471,id9603e9c3,right_ankle,3.24724793434143,maxima
15453,97,0.848689942421624,id9603e9c3,right_ankle,3.24724793434143,maxima
15549,95,0.847009174033381,id9603e9c3,right_ankle,3.24724793434143,maxima
15643,97,0.833343905567945,id9603e9c3,right_ankle,3.24724793434143,maxima
15739,98,0.823570649832635,id9603e9c3,right_ankle,3.24724793434143,maxima
